Annealing,111,XGBClassifier,f1_weighted,9,0.658955109932,0.00726220617887,"{'colsample_bytree': 0.7433868572841017, 'gamma': 8.5756806211844481, 'learning_rate': 0.69210815235821366, 'max_depth': 11, 'min_child_weight': 52.893332883224971, 'n_estimators': 36, 'reg_alpha': 155.21690404055258, 'reg_lambda': 24, 'subsample': 0.82176910552890381}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.743386857284,8.57568062118,0.692108152358,11,52.8933328832,36,155.216904041,24,0.821769105529
Annealing,111,XGBClassifier,neg_log_loss,4,-0.510691997481,0.0463377915295,"{'colsample_bytree': 0.96822823759893117, 'gamma': 3.6077620064287794, 'learning_rate': 0.8997204066587916, 'max_depth': 11, 'min_child_weight': 19.197911834329673, 'n_estimators': 30, 'reg_alpha': 1.9464979068715309, 'reg_lambda': 13, 'subsample': 0.8665556736882436}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.968228237599,3.60776200643,0.899720406659,11,19.1979118343,30,1.94649790687,13,0.866555673688
Annealing,111,XGBClassifier,neg_log_loss,8,-0.529077807297,0.0356882181838,"{'colsample_bytree': 0.86900124541044066, 'gamma': 2.1049924581368176, 'learning_rate': 0.85206457718643547, 'max_depth': 3, 'min_child_weight': 8.1923283466419132, 'n_estimators': 39, 'reg_alpha': 11.619779341850629, 'reg_lambda': 20, 'subsample': 0.9003944179579163}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.86900124541,2.10499245814,0.852064577186,3,8.19232834664,39,11.6197793419,20,0.900394417958
Annealing,111,XGBClassifier,neg_log_loss,6,-0.821123069876,0.017074876006,"{'colsample_bytree': 0.86861133982662841, 'gamma': 2.1609865570439748, 'learning_rate': 0.1600379726637749, 'max_depth': 9, 'min_child_weight': 9.7673407588582783, 'n_estimators': 19, 'reg_alpha': 32.89757176103668, 'reg_lambda': 86, 'subsample': 0.9701258944997091}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.868611339827,2.16098655704,0.160037972664,9,9.76734075886,19,32.897571761,86,0.9701258945
Annealing,111,CatBoostClassifier,accuracy,8,0.899749373434,0.017028079623,"{'depth': 14, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.58617409413940536, 'random_strength': 0.64287222644790365, 'rsm': 0.64527610987831308}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
14,3,1,0.586174094139,0.642872226448,0.645276109878,,,
Annealing,111,CatBoostClassifier,accuracy,5,0.894736842105,0.0172348634013,"{'depth': 6, 'iterations': 36, 'l2_leaf_reg': 38, 'learning_rate': 0.89380186955457119, 'random_strength': 7.3120188758759106, 'rsm': 0.27030569335406984}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
6,36,38,0.893801869555,7.31201887588,0.270305693354,,,
Annealing,111,CatBoostClassifier,accuracy,4,0.888471177945,0.0331957926679,"{'depth': 5, 'iterations': 46, 'l2_leaf_reg': 86, 'learning_rate': 0.84396256047962848, 'random_strength': 8.4556964872428129, 'rsm': 0.81520745745294065}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
5,46,86,0.84396256048,8.45569648724,0.815207457453,,,
Annealing,111,CatBoostClassifier,f1_weighted,8,0.894318399189,0.0173393776544,"{'depth': 14, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.58617409413940536, 'random_strength': 0.64287222644790365, 'rsm': 0.64527610987831308}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
14,3,1,0.586174094139,0.642872226448,0.645276109878,,,
Annealing,111,CatBoostClassifier,f1_weighted,5,0.887870969836,0.0168950901559,"{'depth': 6, 'iterations': 36, 'l2_leaf_reg': 38, 'learning_rate': 0.89380186955457119, 'random_strength': 7.3120188758759106, 'rsm': 0.27030569335406984}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
6,36,38,0.893801869555,7.31201887588,0.270305693354,,,
Annealing,111,CatBoostClassifier,f1_weighted,4,0.880958950538,0.0356360025612,"{'depth': 5, 'iterations': 46, 'l2_leaf_reg': 86, 'learning_rate': 0.84396256047962848, 'random_strength': 8.4556964872428129, 'rsm': 0.81520745745294065}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
5,46,86,0.84396256048,8.45569648724,0.815207457453,,,
Annealing,111,CatBoostClassifier,neg_log_loss,5,-0.272094739148,0.0509892325582,"{'depth': 6, 'iterations': 36, 'l2_leaf_reg': 38, 'learning_rate': 0.89380186955457119, 'random_strength': 7.3120188758759106, 'rsm': 0.27030569335406984}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
6,36,38,0.893801869555,7.31201887588,0.270305693354,,,
Annealing,111,CatBoostClassifier,neg_log_loss,4,-0.292314299463,0.0483062877094,"{'depth': 5, 'iterations': 46, 'l2_leaf_reg': 86, 'learning_rate': 0.84396256047962848, 'random_strength': 8.4556964872428129, 'rsm': 0.81520745745294065}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
5,46,86,0.84396256048,8.45569648724,0.815207457453,,,
Annealing,111,CatBoostClassifier,neg_log_loss,8,-0.35962455665,0.0459051546162,"{'depth': 14, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.58617409413940536, 'random_strength': 0.64287222644790365, 'rsm': 0.64527610987831308}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
14,3,1,0.586174094139,0.642872226448,0.645276109878,,,
Annealing,222,XGBClassifier,accuracy,1,0.768170426065,0.00835517748335,"{'colsample_bytree': 0.95170981692084688, 'gamma': 2.5161862683269742, 'learning_rate': 0.98452781104888443, 'max_depth': 16, 'min_child_weight': 43.583571756792999, 'n_estimators': 10, 'reg_alpha': 3.3422709031801405, 'reg_lambda': 13, 'subsample': 0.98563629124946361}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.951709816921,2.51618626833,0.984527811049,16,43.5835717568,10,3.34227090318,13,0.985636291249
Annealing,222,XGBClassifier,accuracy,9,0.761904761905,0.00535151593847,"{'colsample_bytree': 0.96648986670598203, 'gamma': 3.6205735286781593, 'learning_rate': 1.0453749797681515, 'max_depth': 9, 'min_child_weight': 18.922909022813378, 'n_estimators': 43, 'reg_alpha': 48.804467738670276, 'reg_lambda': 69, 'subsample': 0.95931775366446692}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.966489866706,3.62057352868,1.04537497977,9,18.9229090228,43,48.8044677387,69,0.959317753664
Annealing,222,XGBClassifier,accuracy,8,0.761904761905,0.00535151593847,"{'colsample_bytree': 0.67792856549373015, 'gamma': 5.1646966582376876, 'learning_rate': 0.48763584440122171, 'max_depth': 16, 'min_child_weight': 5.592796161048776, 'n_estimators': 37, 'reg_alpha': 21.887726716807297, 'reg_lambda': 86, 'subsample': 0.95633291347081095}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.677928565494,5.16469665824,0.487635844401,16,5.59279616105,37,21.8877267168,86,0.956332913471
Annealing,222,XGBClassifier,f1_weighted,1,0.67366396371,0.0167807107195,"{'colsample_bytree': 0.95170981692084688, 'gamma': 2.5161862683269742, 'learning_rate': 0.98452781104888443, 'max_depth': 16, 'min_child_weight': 43.583571756792999, 'n_estimators': 10, 'reg_alpha': 3.3422709031801405, 'reg_lambda': 13, 'subsample': 0.98563629124946361}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.951709816921,2.51618626833,0.984527811049,16,43.5835717568,10,3.34227090318,13,0.985636291249
Annealing,222,XGBClassifier,f1_weighted,9,0.658955109932,0.00726220617887,"{'colsample_bytree': 0.96648986670598203, 'gamma': 3.6205735286781593, 'learning_rate': 1.0453749797681515, 'max_depth': 9, 'min_child_weight': 18.922909022813378, 'n_estimators': 43, 'reg_alpha': 48.804467738670276, 'reg_lambda': 69, 'subsample': 0.95931775366446692}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.966489866706,3.62057352868,1.04537497977,9,18.9229090228,43,48.8044677387,69,0.959317753664
Annealing,222,XGBClassifier,f1_weighted,8,0.658955109932,0.00726220617887,"{'colsample_bytree': 0.67792856549373015, 'gamma': 5.1646966582376876, 'learning_rate': 0.48763584440122171, 'max_depth': 16, 'min_child_weight': 5.592796161048776, 'n_estimators': 37, 'reg_alpha': 21.887726716807297, 'reg_lambda': 86, 'subsample': 0.95633291347081095}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.677928565494,5.16469665824,0.487635844401,16,5.59279616105,37,21.8877267168,86,0.956332913471
Annealing,222,XGBClassifier,neg_log_loss,1,-0.654640693012,0.030039325358,"{'colsample_bytree': 0.95170981692084688, 'gamma': 2.5161862683269742, 'learning_rate': 0.98452781104888443, 'max_depth': 16, 'min_child_weight': 43.583571756792999, 'n_estimators': 10, 'reg_alpha': 3.3422709031801405, 'reg_lambda': 13, 'subsample': 0.98563629124946361}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.951709816921,2.51618626833,0.984527811049,16,43.5835717568,10,3.34227090318,13,0.985636291249
Annealing,222,XGBClassifier,neg_log_loss,5,-0.716424532011,0.0251132919307,"{'colsample_bytree': 0.95494375696129852, 'gamma': 5.5121308434406071, 'learning_rate': 0.85667672517779681, 'max_depth': 3, 'min_child_weight': 23.309202599307277, 'n_estimators': 23, 'reg_alpha': 12.938482379710445, 'reg_lambda': 7, 'subsample': 0.78149775735077831}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.954943756961,5.51213084344,0.856676725178,3,23.3092025993,23,12.9384823797,7,0.781497757351
Annealing,222,XGBClassifier,neg_log_loss,0,-0.75635997178,0.019520972922,"{'colsample_bytree': 0.94174563902545683, 'gamma': 0.37021954948116442, 'learning_rate': 0.2301556632282496, 'max_depth': 14, 'min_child_weight': 22.415072603857407, 'n_estimators': 10, 'reg_alpha': 16.948098984478762, 'reg_lambda': 16, 'subsample': 0.99074466972294117}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.941745639025,0.370219549481,0.230155663228,14,22.4150726039,10,16.9480989845,16,0.990744669723
Annealing,222,CatBoostClassifier,accuracy,5,0.936090225564,0.0254296667831,"{'depth': 12, 'iterations': 30, 'l2_leaf_reg': 4, 'learning_rate': 0.40915509470067718, 'random_strength': 4.7258903421436473, 'rsm': 0.46122784046875787}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
12,30,4,0.409155094701,4.72589034214,0.461227840469,,,
Annealing,222,CatBoostClassifier,accuracy,1,0.870927318296,0.0217369029122,"{'depth': 16, 'iterations': 46, 'l2_leaf_reg': 8, 'learning_rate': 0.14621393483232753, 'random_strength': 2.1324967538930815, 'rsm': 0.57654317269310351}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
16,46,8,0.146213934832,2.13249675389,0.576543172693,,,
Annealing,222,CatBoostClassifier,accuracy,0,0.852130325815,0.0350343122733,"{'depth': 9, 'iterations': 48, 'l2_leaf_reg': 14, 'learning_rate': 0.88567418825970001, 'random_strength': 6.5876525921620033, 'rsm': 0.037021954948116442}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
9,48,14,0.88567418826,6.58765259216,0.0370219549481,,,
Annealing,222,CatBoostClassifier,f1_weighted,5,0.932889403791,0.0273642860605,"{'depth': 12, 'iterations': 30, 'l2_leaf_reg': 4, 'learning_rate': 0.40915509470067718, 'random_strength': 4.7258903421436473, 'rsm': 0.46122784046875787}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
12,30,4,0.409155094701,4.72589034214,0.461227840469,,,
Annealing,222,CatBoostClassifier,f1_weighted,1,0.854556447349,0.0299536450558,"{'depth': 16, 'iterations': 46, 'l2_leaf_reg': 8, 'learning_rate': 0.14621393483232753, 'random_strength': 2.1324967538930815, 'rsm': 0.57654317269310351}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
16,46,8,0.146213934832,2.13249675389,0.576543172693,,,
Annealing,222,CatBoostClassifier,f1_weighted,0,0.832396170095,0.0422020255038,"{'depth': 9, 'iterations': 48, 'l2_leaf_reg': 14, 'learning_rate': 0.88567418825970001, 'random_strength': 6.5876525921620033, 'rsm': 0.037021954948116442}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
9,48,14,0.88567418826,6.58765259216,0.0370219549481,,,
Annealing,222,CatBoostClassifier,neg_log_loss,5,-0.212166574257,0.0595521197176,"{'depth': 12, 'iterations': 30, 'l2_leaf_reg': 4, 'learning_rate': 0.40915509470067718, 'random_strength': 4.7258903421436473, 'rsm': 0.46122784046875787}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
12,30,4,0.409155094701,4.72589034214,0.461227840469,,,
Annealing,222,CatBoostClassifier,neg_log_loss,1,-0.34201522291,0.0364792406663,"{'depth': 16, 'iterations': 46, 'l2_leaf_reg': 8, 'learning_rate': 0.14621393483232753, 'random_strength': 2.1324967538930815, 'rsm': 0.57654317269310351}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
16,46,8,0.146213934832,2.13249675389,0.576543172693,,,
Annealing,222,CatBoostClassifier,neg_log_loss,0,-0.363763465679,0.0511112935236,"{'depth': 9, 'iterations': 48, 'l2_leaf_reg': 14, 'learning_rate': 0.88567418825970001, 'random_strength': 6.5876525921620033, 'rsm': 0.037021954948116442}",
depth,iterations,l2_leaf_reg,learning_rate,random_strength,rsm,,,
9,48,14,0.88567418826,6.58765259216,0.0370219549481,,,
Annealing,333,XGBClassifier,accuracy,3,0.77694235589,0.0157070222914,"{'colsample_bytree': 0.96128786934470789, 'gamma': 3.4771781782620392, 'learning_rate': 0.97071489900568164, 'max_depth': 4, 'min_child_weight': 9.244632099524571, 'n_estimators': 48, 'reg_alpha': 2.1848010329112308, 'reg_lambda': 83, 'subsample': 0.9627842780423278}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.961287869345,3.47717817826,0.970714899006,4,9.24463209952,48,2.18480103291,83,0.962784278042
Annealing,333,XGBClassifier,accuracy,9,0.761904761905,0.00535151593847,"{'colsample_bytree': 0.98608278056393939, 'gamma': 7.9118639612213038, 'learning_rate': 0.1691756661573795, 'max_depth': 9, 'min_child_weight': 129.45785942859172, 'n_estimators': 26, 'reg_alpha': 30.787851791791976, 'reg_lambda': 92, 'subsample': 0.86635172334086974}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.986082780564,7.91186396122,0.169175666157,9,129.457859429,26,30.7878517918,92,0.866351723341
Annealing,333,XGBClassifier,accuracy,8,0.761904761905,0.00535151593847,"{'colsample_bytree': 0.85957299358434403, 'gamma': 7.0679199215932931, 'learning_rate': 0.75150614595694543, 'max_depth': 16, 'min_child_weight': 89.99030793621273, 'n_estimators': 34, 'reg_alpha': 71.257292152901471, 'reg_lambda': 63, 'subsample': 0.70766818153964683}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.859572993584,7.06791992159,0.751506145957,16,89.9903079362,34,71.2572921529,63,0.70766818154
Annealing,333,XGBClassifier,f1_weighted,3,0.684876466104,0.0229869980112,"{'colsample_bytree': 0.96128786934470789, 'gamma': 3.4771781782620392, 'learning_rate': 0.97071489900568164, 'max_depth': 4, 'min_child_weight': 9.244632099524571, 'n_estimators': 48, 'reg_alpha': 2.1848010329112308, 'reg_lambda': 83, 'subsample': 0.9627842780423278}",
colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
0.961287869345,3.47717817826,0.970714899006,4,9.24463209952,48,2.18480103291,83,0.962784278042
