0,1,2,3,4,5
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
3.0,48.0,8.0,0.604385812431,6.33126522478,0.697392944194
6.0,41.0,43.0,0.810435470339,4.78758375762,0.286718917923
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
3.0,48.0,8.0,0.604385812431,6.33126522478,0.697392944194
6.0,41.0,43.0,0.810435470339,4.78758375762,0.286718917923
3.0,48.0,8.0,0.604385812431,6.33126522478,0.697392944194
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
6.0,41.0,43.0,0.810435470339,4.78758375762,0.286718917923
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
10.0,17.0,28.0,0.773870717084,4.70754222644,0.185900136821
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
10.0,17.0,28.0,0.773870717084,4.70754222644,0.185900136821
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
10.0,17.0,28.0,0.773870717084,4.70754222644,0.185900136821
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
15.0,11.0,77.0,0.531613863453,4.83687220069,0.84912983431
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
15.0,11.0,77.0,0.531613863453,4.83687220069,0.84912983431
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
10.0,22.0,84.0,0.41233647219,5.89941046598,0.749168947856
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
9.0,48.0,3.0,1.03376393629,3.60104013344,0.122184093022
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
9.0,48.0,3.0,1.03376393629,3.60104013344,0.122184093022
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
9.0,48.0,3.0,1.03376393629,3.60104013344,0.122184093022
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
15.0,29.0,68.0,0.646150447728,9.15174647766,0.445040584307
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
15.0,29.0,68.0,0.646150447728,9.15174647766,0.445040584307
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
10.0,12.0,21.0,0.910279650195,7.36156964977,0.729504192139
9.0,42.0,87.0,0.529977172375,3.97784796101,0.836078763537
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
5.0,39.0,87.0,0.941773000782,9.68662760501,0.383441518826
9.0,42.0,87.0,0.529977172375,3.97784796101,0.836078763537
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
5.0,39.0,87.0,0.941773000782,9.68662760501,0.383441518826
9.0,42.0,87.0,0.529977172375,3.97784796101,0.836078763537
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
5.0,39.0,87.0,0.941773000782,9.68662760501,0.383441518826
5.0,46.0,86.0,0.84396256048,8.45569648724,0.815207457453
6.0,36.0,38.0,0.893801869555,7.31201887588,0.270305693354
7.0,47.0,84.0,0.351789450914,8.58906458387,0.297715979035
5.0,46.0,86.0,0.84396256048,8.45569648724,0.815207457453
6.0,36.0,38.0,0.893801869555,7.31201887588,0.270305693354
15.0,9.0,94.0,1.04847374369,1.43042053056,0.615415687468
5.0,46.0,86.0,0.84396256048,8.45569648724,0.815207457453
6.0,36.0,38.0,0.893801869555,7.31201887588,0.270305693354
7.0,47.0,84.0,0.351789450914,8.58906458387,0.297715979035
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
9.0,7.0,98.0,0.919043545419,1.39956250297,0.58210245201
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
9.0,7.0,98.0,0.919043545419,1.39956250297,0.58210245201
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
9.0,7.0,98.0,0.919043545419,1.39956250297,0.58210245201
15.0,23.0,9.0,1.01557048008,4.73513870528,0.630050727753
12.0,30.0,86.0,0.715112385636,6.13357081918,0.493751003748
15.0,15.0,77.0,0.572550918288,3.37815016287,0.597326288884
15.0,23.0,9.0,1.01557048008,4.73513870528,0.630050727753
12.0,30.0,86.0,0.715112385636,6.13357081918,0.493751003748
15.0,15.0,77.0,0.572550918288,3.37815016287,0.597326288884
15.0,23.0,9.0,1.01557048008,4.73513870528,0.630050727753
12.0,30.0,86.0,0.715112385636,6.13357081918,0.493751003748
15.0,15.0,77.0,0.572550918288,3.37815016287,0.597326288884
12.0,37.0,73.0,0.83483710117,7.50148194206,0.965686387917
11.0,44.0,10.0,0.366360503522,1.98592412064,0.197092882059
3.0,34.0,12.0,0.899642170951,8.2869762369,0.944856417379
12.0,37.0,73.0,0.83483710117,7.50148194206,0.965686387917
11.0,44.0,10.0,0.366360503522,1.98592412064,0.197092882059
3.0,34.0,12.0,0.899642170951,8.2869762369,0.944856417379
12.0,37.0,73.0,0.83483710117,7.50148194206,0.965686387917
11.0,44.0,10.0,0.366360503522,1.98592412064,0.197092882059
3.0,34.0,12.0,0.899642170951,8.2869762369,0.944856417379
13.0,49.0,33.0,0.994471977594,6.91380039692,0.581207334193
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
3.0,35.0,8.0,1.01343253135,9.36655569438,0.869125780563
13.0,49.0,33.0,0.994471977594,6.91380039692,0.581207334193
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
3.0,35.0,8.0,1.01343253135,9.36655569438,0.869125780563
13.0,49.0,33.0,0.994471977594,6.91380039692,0.581207334193
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
7.0,44.0,12.0,0.371416554142,5.85869262811,0.396614050344
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,41.0,27.0,0.419596380898,0.801665439472,0.775192978452
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,41.0,27.0,0.419596380898,0.801665439472,0.775192978452
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,41.0,27.0,0.419596380898,0.801665439472,0.775192978452
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,48.0,22.0,0.830423908837,1.00394323979,0.873514809143
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,46.0,78.0,0.455141836275,8.72968707036,0.50328774704
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
3.0,48.0,8.0,0.604385812431,6.33126522478,0.697392944194
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
13.0,46.0,78.0,0.455141836275,8.72968707036,0.50328774704
3.0,48.0,8.0,0.604385812431,6.33126522478,0.697392944194
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
13.0,46.0,78.0,0.455141836275,8.72968707036,0.50328774704
6.0,41.0,43.0,0.810435470339,4.78758375762,0.286718917923
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
13.0,42.0,91.0,0.441214569564,6.74254243708,0.614790940792
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
13.0,42.0,91.0,0.441214569564,6.74254243708,0.614790940792
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
13.0,42.0,91.0,0.441214569564,6.74254243708,0.614790940792
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
9.0,18.0,0.0,0.99904406864,2.58048837332,0.333517224715
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
9.0,18.0,0.0,0.99904406864,2.58048837332,0.333517224715
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
9.0,18.0,0.0,0.99904406864,2.58048837332,0.333517224715
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
6.0,36.0,56.0,0.424069008725,1.8319372907,0.424582177101
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
6.0,36.0,56.0,0.424069008725,1.8319372907,0.424582177101
6.0,47.0,92.0,0.980940426865,0.66139406987,0.899976746761
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
6.0,36.0,56.0,0.424069008725,1.8319372907,0.424582177101
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
12.0,32.0,55.0,0.402176683145,0.922397914326,0.421993672557
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
9.0,48.0,3.0,1.03376393629,3.60104013344,0.122184093022
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
12.0,32.0,55.0,0.402176683145,0.922397914326,0.421993672557
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
15.0,29.0,68.0,0.646150447728,9.15174647766,0.445040584307
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
15.0,29.0,68.0,0.646150447728,9.15174647766,0.445040584307
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
15.0,29.0,68.0,0.646150447728,9.15174647766,0.445040584307
12.0,38.0,11.0,0.260382561074,1.33926297655,0.315428350924
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
10.0,35.0,65.0,0.193353287409,9.4966891705,0.52184832175
12.0,38.0,11.0,0.260382561074,1.33926297655,0.315428350924
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
10.0,35.0,65.0,0.193353287409,9.4966891705,0.52184832175
12.0,38.0,11.0,0.260382561074,1.33926297655,0.315428350924
3.0,21.0,99.0,0.849158564217,4.66479362253,0.780529176286
7.0,44.0,42.0,0.409507900574,4.42031953799,0.697631195927
7.0,47.0,84.0,0.351789450914,8.58906458387,0.297715979035
9.0,15.0,45.0,0.770298278825,3.86060005116,0.62423656936
14.0,3.0,1.0,0.586174094139,0.642872226448,0.645276109878
7.0,47.0,84.0,0.351789450914,8.58906458387,0.297715979035
9.0,15.0,45.0,0.770298278825,3.86060005116,0.62423656936
14.0,3.0,1.0,0.586174094139,0.642872226448,0.645276109878
5.0,46.0,86.0,0.84396256048,8.45569648724,0.815207457453
7.0,47.0,84.0,0.351789450914,8.58906458387,0.297715979035
6.0,36.0,38.0,0.893801869555,7.31201887588,0.270305693354
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
9.0,7.0,98.0,0.919043545419,1.39956250297,0.58210245201
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
9.0,7.0,98.0,0.919043545419,1.39956250297,0.58210245201
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
12.0,30.0,4.0,0.409155094701,4.72589034214,0.461227840469
9.0,48.0,14.0,0.88567418826,6.58765259216,0.0370219549481
16.0,46.0,8.0,0.146213934832,2.13249675389,0.576543172693
15.0,15.0,77.0,0.572550918288,3.37815016287,0.597326288884
6.0,15.0,26.0,0.186481774794,1.47133202286,0.529522256008
6.0,32.0,71.0,0.154530188172,1.02437515616,0.245403314514
15.0,15.0,77.0,0.572550918288,3.37815016287,0.597326288884
6.0,15.0,26.0,0.186481774794,1.47133202286,0.529522256008
6.0,32.0,71.0,0.154530188172,1.02437515616,0.245403314514
3.0,27.0,5.0,0.444103864172,8.41383999254,0.196880724968
15.0,23.0,9.0,1.01557048008,4.73513870528,0.630050727753
12.0,30.0,86.0,0.715112385636,6.13357081918,0.493751003748
14.0,47.0,65.0,0.264466698443,1.04383854715,0.058396914097
6.0,29.0,72.0,0.585216722857,7.14953250765,0.559057739543
15.0,13.0,16.0,0.764863772298,5.33551196603,0.931735265951
14.0,47.0,65.0,0.264466698443,1.04383854715,0.058396914097
15.0,13.0,16.0,0.764863772298,5.33551196603,0.931735265951
6.0,29.0,72.0,0.585216722857,7.14953250765,0.559057739543
11.0,44.0,10.0,0.366360503522,1.98592412064,0.197092882059
15.0,13.0,16.0,0.764863772298,5.33551196603,0.931735265951
6.0,29.0,72.0,0.585216722857,7.14953250765,0.559057739543
16.0,22.0,67.0,0.612967128223,2.11334907385,0.519016261492
3.0,45.0,51.0,0.537345754511,6.43178521369,0.185093820792
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
16.0,22.0,67.0,0.612967128223,2.11334907385,0.519016261492
3.0,45.0,51.0,0.537345754511,6.43178521369,0.185093820792
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
3.0,45.0,51.0,0.537345754511,6.43178521369,0.185093820792
7.0,24.0,4.0,0.729310515319,2.49163710383,0.80929626083
13.0,49.0,33.0,0.994471977594,6.91380039692,0.581207334193
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
13.0,19.0,77.0,0.390034941955,2.02503156393,0.90917959284
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
13.0,19.0,77.0,0.390034941955,2.02503156393,0.90917959284
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,49.0,39.0,0.8699565574,4.02476246214,0.3164410911
3.0,31.0,83.0,0.676404526756,8.23873690578,0.547345420373
3.0,41.0,27.0,0.419596380898,0.801665439472,0.775192978452
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
9.0,17.0,28.0,0.566857140004,5.23495819122,0.600374935663
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
9.0,17.0,28.0,0.566857140004,5.23495819122,0.600374935663
12.0,49.0,24.0,0.932772753158,3.92986754209,0.347216614286
10.0,41.0,87.0,0.686254291682,2.53059666419,0.563529043846
12.0,39.0,16.0,0.827652819544,2.97481278823,0.965044479545
4.0,23.0,23.0,0.672123036713,8.21568820893,0.902222043052
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
4.0,19.0,93.0,0.707601538383,1.37952838122,0.533448925062
4.0,31.0,71.0,0.408153261718,9.0632288363,0.388686265768
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
4.0,19.0,93.0,0.707601538383,1.37952838122,0.533448925062
13.0,17.0,36.0,0.422512582942,3.52422778941,0.705170766021
7.0,47.0,48.0,1.02745235499,4.16501390086,0.458304669615
9.0,31.0,66.0,0.496087353152,2.44105307803,0.954492219198
13.0,22.0,26.0,0.482019546853,0.823501252565,0.487880750553
13.0,46.0,78.0,0.455141836275,8.72968707036,0.50328774704
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
7.0,28.0,43.0,0.148243223038,6.93693200782,0.622618285437
13.0,46.0,78.0,0.455141836275,8.72968707036,0.50328774704
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
7.0,28.0,43.0,0.148243223038,6.93693200782,0.622618285437
11.0,42.0,27.0,0.462357788312,2.8663896256,0.39027778059
4.0,34.0,54.0,0.607931165064,5.5253427883,0.332203069618
6.0,41.0,43.0,0.810435470339,4.78758375762,0.286718917923
11.0,23.0,66.0,0.535767271994,8.73537902696,0.371472988683
13.0,42.0,91.0,0.441214569564,6.74254243708,0.614790940792
7.0,48.0,24.0,0.157793179599,1.79135513412,0.660556318394
11.0,23.0,66.0,0.535767271994,8.73537902696,0.371472988683
13.0,42.0,91.0,0.441214569564,6.74254243708,0.614790940792
7.0,48.0,24.0,0.157793179599,1.79135513412,0.660556318394
15.0,17.0,5.0,0.966243179627,8.34991253908,0.799156947569
10.0,17.0,28.0,0.773870717084,4.70754222644,0.185900136821
6.0,40.0,77.0,0.730821656504,7.09819111489,0.815848279026
10.0,22.0,84.0,0.41233647219,5.89941046598,0.749168947856
9.0,18.0,0.0,0.99904406864,2.58048837332,0.333517224715
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
10.0,22.0,84.0,0.41233647219,5.89941046598,0.749168947856
9.0,18.0,0.0,0.99904406864,2.58048837332,0.333517224715
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
11.0,15.0,12.0,0.760393686505,7.39148257811,0.885371095334
4.0,41.0,22.0,0.704025676669,8.93698294673,0.960357210862
10.0,22.0,84.0,0.41233647219,5.89941046598,0.749168947856
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
15.0,21.0,57.0,0.546912557049,9.60035920628,0.869784601158
10.0,47.0,61.0,0.130534529352,9.86516936751,0.449637564427
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
15.0,21.0,57.0,0.546912557049,9.60035920628,0.869784601158
10.0,47.0,61.0,0.130534529352,9.86516936751,0.449637564427
6.0,36.0,56.0,0.424069008725,1.8319372907,0.424582177101
13.0,35.0,19.0,0.322025036824,6.8046790361,0.851194472251
11.0,45.0,76.0,0.514791502314,3.1921340683,0.909285048424
16.0,32.0,78.0,0.446605737592,4.83128904364,0.4737960976
3.0,22.0,25.0,0.460710288425,2.77004873852,0.312773680983
12.0,39.0,11.0,0.11213484913,0.76798594561,0.155597777244
16.0,32.0,78.0,0.446605737592,4.83128904364,0.4737960976
3.0,22.0,25.0,0.460710288425,2.77004873852,0.312773680983
12.0,39.0,11.0,0.11213484913,0.76798594561,0.155597777244
3.0,22.0,25.0,0.460710288425,2.77004873852,0.312773680983
8.0,48.0,13.0,0.59625009404,6.02560082304,0.998518648752
14.0,47.0,84.0,0.501202748869,0.67432491496,0.792819042796
6.0,37.0,99.0,0.290292613367,6.40830607023,0.37355856983
10.0,12.0,21.0,0.910279650195,7.36156964977,0.729504192139
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
6.0,37.0,99.0,0.290292613367,6.40830607023,0.37355856983
10.0,12.0,21.0,0.910279650195,7.36156964977,0.729504192139
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
13.0,48.0,27.0,0.996181319531,7.74341598542,0.434786427017
16.0,39.0,28.0,0.638862592614,6.14976169965,0.200959880666
6.0,25.0,57.0,0.585560591378,1.70496737054,0.238666809085
